t,trust,state,hpl_op,hpl_dalc,est_x,est_y,est_z,gt_x,gt_y,gt_z,herr
152.148000,0.0206,INERTIAL,8.9345,24.5925,2.9990,-180.9954,1.9595,180.7491,0.5319,0.7366,nan
152.152000,0.0156,INERTIAL,8.9380,24.6024,2.9986,-181.0008,1.9591,180.7491,0.5319,0.7366,nan
152.156000,0.0156,INERTIAL,8.9380,24.6024,2.9983,-181.0063,1.9587,180.7491,0.5319,0.7366,nan
152.160000,0.0156,INERTIAL,8.9380,24.6024,2.9980,-181.0118,1.9582,180.7767,0.5297,0.7343,nan
152.168000,0.0156,INERTIAL,8.9380,24.6024,2.9973,-181.0227,1.9574,180.7767,0.5297,0.7343,nan
152.172000,0.0156,INERTIAL,8.9380,24.6024,2.9970,-181.0282,1.9570,180.7767,0.5297,0.7343,nan
152.176000,0.0156,INERTIAL,8.9380,24.6024,2.9967,-181.0337,1.9566,180.7767,0.5297,0.7343,nan
152.180000,0.0156,INERTIAL,8.9380,24.6024,2.9963,-181.0392,1.9561,180.8042,0.5275,0.7320,nan
152.188000,0.0156,INERTIAL,8.9380,24.6024,2.9957,-181.0501,1.9553,180.8042,0.5275,0.7320,nan
152.192000,0.0156,INERTIAL,8.9380,24.6024,2.9953,-181.0556,1.9549,180.8042,0.5275,0.7320,nan
152.196000,0.0156,INERTIAL,8.9380,24.6024,2.9950,-181.0611,1.9545,180.8042,0.5275,0.7320,nan
152.200000,0.0156,INERTIAL,8.9413,24.6114,2.9966,-181.0678,1.9542,180.8318,0.5252,0.7297,nan
152.208000,0.0156,INERTIAL,8.9413,24.6114,2.9959,-181.0787,1.9534,180.8318,0.5252,0.7297,nan
152.212000,0.0156,INERTIAL,8.9413,24.6114,2.9956,-181.0842,1.9530,180.8318,0.5252,0.7297,nan
152.216000,0.0156,INERTIAL,8.9413,24.6114,2.9952,-181.0897,1.9526,180.8318,0.5252,0.7297,nan
152.220000,0.0156,INERTIAL,8.9413,24.6114,2.9949,-181.0951,1.9521,180.8593,0.5228,0.7274,nan
152.228000,0.0156,INERTIAL,8.9413,24.6114,2.9942,-181.1061,1.9513,180.8593,0.5228,0.7274,nan
152.232000,0.0156,INERTIAL,8.9413,24.6114,2.9938,-181.1116,1.9509,180.8593,0.5228,0.7274,nan
152.236000,0.0156,INERTIAL,8.9413,24.6114,2.9935,-181.1171,1.9505,180.8593,0.5228,0.7274,nan
152.240000,0.0156,INERTIAL,8.9413,24.6114,2.9911,-181.1235,1.9498,180.8593,0.5228,0.7274,nan
152.248000,0.0156,INERTIAL,8.9413,24.6114,2.9909,-181.1350,1.9490,180.8869,0.5204,0.7251,nan
152.252000,0.0006,INERTIAL,8.9450,24.6215,2.9905,-181.1405,1.9486,180.8869,0.5204,0.7251,nan
152.256000,0.0006,INERTIAL,8.9450,24.6215,2.9901,-181.1460,1.9482,180.8869,0.5204,0.7251,nan
152.260000,0.0006,INERTIAL,8.9450,24.6215,2.9898,-181.1515,1.9478,180.9144,0.5179,0.7228,nan
152.268000,0.0006,INERTIAL,8.9450,24.6215,2.9890,-181.1624,1.9470,180.9144,0.5179,0.7228,nan
152.272000,0.0006,INERTIAL,8.9450,24.6215,2.9886,-181.1679,1.9466,180.9144,0.5179,0.7228,nan
152.276000,0.0006,INERTIAL,8.9450,24.6215,2.9882,-181.1734,1.9462,180.9144,0.5179,0.7228,nan
152.280000,0.0006,INERTIAL,8.9450,24.6215,2.9879,-181.1789,1.9458,180.9420,0.5154,0.7206,nan
152.288000,0.0006,INERTIAL,8.9450,24.6215,2.9871,-181.1898,1.9450,180.9420,0.5154,0.7206,nan
152.292000,0.0006,INERTIAL,8.9450,24.6215,2.9867,-181.1953,1.9446,180.9420,0.5154,0.7206,nan
152.296000,0.0006,INERTIAL,8.9450,24.6215,2.9863,-181.2008,1.9442,180.9420,0.5154,0.7206,nan
152.300000,0.0006,INERTIAL,8.9483,24.6305,2.9859,-181.2063,1.9438,180.9695,0.5129,0.7184,nan
152.308000,0.0006,INERTIAL,8.9483,24.6305,2.9860,-181.2178,1.9430,180.9695,0.5129,0.7184,nan
152.312000,0.0006,INERTIAL,8.9483,24.6305,2.9856,-181.2232,1.9426,180.9695,0.5129,0.7184,nan
152.316000,0.0006,INERTIAL,8.9483,24.6305,2.9852,-181.2287,1.9422,180.9695,0.5129,0.7184,nan
152.320000,0.0006,INERTIAL,8.9483,24.6305,2.9848,-181.2342,1.9418,180.9971,0.5103,0.7161,nan
152.328000,0.0006,INERTIAL,8.9483,24.6305,2.9840,-181.2452,1.9410,180.9971,0.5103,0.7161,nan
152.332000,0.0006,INERTIAL,8.9483,24.6305,2.9836,-181.2506,1.9406,180.9971,0.5103,0.7161,nan
152.336000,0.0006,INERTIAL,8.9483,24.6305,2.9832,-181.2561,1.9402,180.9971,0.5103,0.7161,nan
152.340000,0.0006,INERTIAL,8.9483,24.6305,2.9846,-181.2636,1.9405,181.0246,0.5076,0.7139,nan
152.348000,0.0006,INERTIAL,8.9483,24.6305,2.9844,-181.2756,1.9393,181.0246,0.5076,0.7139,nan
152.352000,0.0006,INERTIAL,8.9519,24.6404,2.9840,-181.2811,1.9389,181.0246,0.5076,0.7139,nan
152.356000,0.0006,INERTIAL,8.9519,24.6404,2.9835,-181.2866,1.9385,181.0246,0.5076,0.7139,nan
152.360000,0.0006,INERTIAL,8.9519,24.6404,2.9831,-181.2921,1.9381,181.0522,0.5049,0.7118,nan
152.368000,0.0006,INERTIAL,8.9519,24.6404,2.9823,-181.3030,1.9373,181.0522,0.5049,0.7118,nan
152.372000,0.0006,INERTIAL,8.9519,24.6404,2.9818,-181.3085,1.9369,181.0522,0.5049,0.7118,nan
152.376000,0.0006,INERTIAL,8.9519,24.6404,2.9814,-181.3140,1.9365,181.0522,0.5049,0.7118,nan
152.380000,0.0006,INERTIAL,8.9519,24.6404,2.9810,-181.3195,1.9361,181.0797,0.5021,0.7096,nan
152.388000,0.0006,INERTIAL,8.9519,24.6404,2.9816,-181.3310,1.9354,181.0797,0.5021,0.7096,nan
152.392000,0.0006,INERTIAL,8.9519,24.6404,2.9811,-181.3365,1.9350,181.0797,0.5021,0.7096,nan
152.396000,0.0006,INERTIAL,8.9519,24.6404,2.9807,-181.3420,1.9346,181.0797,0.5021,0.7096,nan
152.400000,0.0006,INERTIAL,8.9553,24.6498,2.9802,-181.3475,1.9342,181.1073,0.4993,0.7074,nan
152.408000,0.0006,INERTIAL,8.9553,24.6498,2.9793,-181.3585,1.9334,181.1073,0.4993,0.7074,nan
152.412000,0.0006,INERTIAL,8.9553,24.6498,2.9789,-181.3639,1.9331,181.1073,0.4993,0.7074,nan
152.416000,0.0006,INERTIAL,8.9553,24.6498,2.9784,-181.3694,1.9327,181.1073,0.4993,0.7074,nan
152.420000,0.0006,INERTIAL,8.9553,24.6498,2.9780,-181.3749,1.9323,181.1348,0.4965,0.7053,nan
152.428000,0.0006,INERTIAL,8.9553,24.6498,2.9771,-181.3859,1.9315,181.1348,0.4965,0.7053,nan
152.432000,0.0006,INERTIAL,8.9553,24.6498,2.9766,-181.3914,1.9312,181.1348,0.4965,0.7053,nan
152.436000,0.0006,INERTIAL,8.9553,24.6498,2.9762,-181.3969,1.9308,181.1348,0.4965,0.7053,nan
152.440000,0.0006,INERTIAL,8.9553,24.6498,2.9774,-181.4029,1.9304,181.1624,0.4936,0.7032,nan
152.448000,0.0006,INERTIAL,8.9553,24.6498,2.9765,-181.4139,1.9297,181.1624,0.4936,0.7032,nan
152.452000,0.0006,INERTIAL,8.9589,24.6597,2.9760,-181.4194,1.9293,181.1624,0.4936,0.7032,nan
152.456000,0.0006,INERTIAL,8.9589,24.6597,2.9755,-181.4249,1.9289,181.1624,0.4936,0.7032,nan
152.460000,0.0006,INERTIAL,8.9589,24.6597,2.9750,-181.4303,1.9285,181.1899,0.4906,0.7011,nan
152.468000,0.0006,INERTIAL,8.9589,24.6597,2.9741,-181.4413,1.9278,181.1899,0.4906,0.7011,nan
152.472000,0.0006,INERTIAL,8.9589,24.6597,2.9736,-181.4468,1.9274,181.1899,0.4906,0.7011,nan
152.476000,0.0006,INERTIAL,8.9589,24.6597,2.9731,-181.4523,1.9271,181.1899,0.4906,0.7011,nan
152.480000,0.0006,INERTIAL,8.9589,24.6597,2.9727,-181.4578,1.9267,181.2175,0.4876,0.6991,nan
152.488000,0.0006,INERTIAL,8.9589,24.6597,2.9717,-181.4687,1.9260,181.2175,0.4876,0.6991,nan
152.492000,0.0006,INERTIAL,8.9589,24.6597,2.9712,-181.4742,1.9256,181.2175,0.4876,0.6991,nan
152.496000,0.0006,INERTIAL,8.9589,24.6597,2.9730,-181.4804,1.9254,181.2175,0.4876,0.6991,nan
152.500000,0.0006,INERTIAL,8.9622,24.6688,2.9725,-181.4859,1.9251,181.2450,0.4846,0.6970,nan
152.508000,0.0006,INERTIAL,8.9622,24.6688,2.9715,-181.4968,1.9243,181.2450,0.4846,0.6970,nan
152.512000,0.0006,INERTIAL,8.9622,24.6688,2.9710,-181.5023,1.9240,181.2450,0.4846,0.6970,nan
152.516000,0.0006,INERTIAL,8.9622,24.6688,2.9705,-181.5078,1.9236,181.2450,0.4846,0.6970,nan
152.520000,0.0006,INERTIAL,8.9622,24.6688,2.9700,-181.5133,1.9233,181.2726,0.4815,0.6950,nan
152.528000,0.0006,INERTIAL,8.9622,24.6688,2.9690,-181.5243,1.9225,181.2726,0.4815,0.6950,nan
152.532000,0.0006,INERTIAL,8.9622,24.6688,2.9685,-181.5298,1.9222,181.2726,0.4815,0.6950,nan
152.536000,0.0006,INERTIAL,8.9622,24.6688,2.9699,-181.5359,1.9221,181.2726,0.4815,0.6950,nan
152.540000,0.0006,INERTIAL,8.9622,24.6688,2.9694,-181.5414,1.9217,181.3001,0.4783,0.6930,nan
152.548000,0.0006,INERTIAL,8.9622,24.6688,2.9684,-181.5524,1.9210,181.3001,0.4783,0.6930,nan
152.552000,0.0006,INERTIAL,8.9658,24.6787,2.9679,-181.5579,1.9207,181.3001,0.4783,0.6930,nan
152.556000,0.0006,INERTIAL,8.9658,24.6787,2.9673,-181.5634,1.9203,181.3001,0.4783,0.6930,nan
152.560000,0.0006,INERTIAL,8.9658,24.6787,2.9668,-181.5688,1.9200,181.3277,0.4751,0.6911,nan
152.568000,0.0006,INERTIAL,8.9658,24.6787,2.9658,-181.5798,1.9193,181.3277,0.4751,0.6911,nan
152.572000,0.0006,INERTIAL,8.9658,24.6787,2.9652,-181.5853,1.9189,181.3277,0.4751,0.6911,nan
152.576000,0.0006,INERTIAL,8.9658,24.6787,2.9647,-181.5908,1.9186,181.3277,0.4751,0.6911,nan
152.580000,0.0006,INERTIAL,8.9658,24.6787,2.9642,-181.5963,1.9182,181.3552,0.4719,0.6891,nan
152.588000,0.0006,INERTIAL,8.9658,24.6787,2.9631,-181.6073,1.9176,181.3552,0.4719,0.6891,nan
152.592000,0.0006,INERTIAL,8.9658,24.6787,2.9626,-181.6128,1.9172,181.3552,0.4719,0.6891,nan
152.596000,0.0006,INERTIAL,8.9658,24.6787,2.9632,-181.6188,1.9171,181.3552,0.4719,0.6891,nan
152.600000,0.0056,INERTIAL,8.9691,24.6878,2.9627,-181.6243,1.9168,181.3828,0.4686,0.6872,nan
152.608000,0.0056,INERTIAL,8.9691,24.6878,2.9616,-181.6352,1.9161,181.3828,0.4686,0.6872,nan
152.612000,0.0056,INERTIAL,8.9691,24.6878,2.9610,-181.6407,1.9158,181.3828,0.4686,0.6872,nan
152.616000,0.0056,INERTIAL,8.9691,24.6878,2.9605,-181.6462,1.9155,181.3828,0.4686,0.6872,nan
152.620000,0.0056,INERTIAL,8.9691,24.6878,2.9599,-181.6517,1.9151,181.4103,0.4653,0.6853,nan
152.628000,0.0056,INERTIAL,8.9691,24.6878,2.9588,-181.6627,1.9145,181.4103,0.4653,0.6853,nan
152.632000,0.0056,INERTIAL,8.9691,24.6878,2.9583,-181.6682,1.9141,181.4103,0.4653,0.6853,nan
152.636000,0.0056,INERTIAL,8.9691,24.6878,2.9577,-181.6737,1.9138,181.4103,0.4653,0.6853,nan
152.640000,0.0056,INERTIAL,8.9691,24.6878,2.9579,-181.6797,1.9135,181.4379,0.4619,0.6835,nan
152.648000,0.0056,INERTIAL,8.9691,24.6878,2.9568,-181.6907,1.9128,181.4379,0.4619,0.6835,nan
152.652000,0.0106,INERTIAL,8.9727,24.6976,2.9562,-181.6962,1.9125,181.4379,0.4619,0.6835,nan
152.656000,0.0106,INERTIAL,8.9727,24.6976,2.9556,-181.7017,1.9122,181.4379,0.4619,0.6835,nan
152.660000,0.0106,INERTIAL,8.9727,24.6976,2.9551,-181.7072,1.9119,181.4379,0.4619,0.6835,nan
152.668000,0.0106,INERTIAL,8.9727,24.6976,2.9539,-181.7181,1.9112,181.4654,0.4584,0.6816,nan
152.672000,0.0106,INERTIAL,8.9727,24.6976,2.9534,-181.7236,1.9109,181.4654,0.4584,0.6816,nan
152.676000,0.0106,INERTIAL,8.9727,24.6976,2.9528,-181.7291,1.9106,181.4654,0.4584,0.6816,nan
152.680000,0.0106,INERTIAL,8.9727,24.6976,2.9522,-181.7346,1.9103,181.4930,0.4550,0.6798,nan
152.688000,0.0106,INERTIAL,8.9727,24.6976,2.9511,-181.7456,1.9096,181.4930,0.4550,0.6798,nan
152.692000,0.0106,INERTIAL,8.9727,24.6976,2.9505,-181.7511,1.9093,181.4930,0.4550,0.6798,nan
152.696000,0.0106,INERTIAL,8.9727,24.6976,2.9501,-181.7572,1.9092,181.4930,0.4550,0.6798,nan
152.700000,0.0006,INERTIAL,8.9760,24.7067,2.9495,-181.7627,1.9089,181.5205,0.4515,0.6780,nan
152.708000,0.0006,INERTIAL,8.9760,24.7067,2.9483,-181.7736,1.9082,181.5205,0.4515,0.6780,nan
152.712000,0.0006,INERTIAL,8.9760,24.7067,2.9477,-181.7791,1.9079,181.5205,0.4515,0.6780,nan
152.716000,0.0006,INERTIAL,8.9760,24.7067,2.9471,-181.7846,1.9076,181.5205,0.4515,0.6780,nan
152.720000,0.0006,INERTIAL,8.9760,24.7067,2.9465,-181.7901,1.9073,181.5481,0.4479,0.6763,nan
152.728000,0.0006,INERTIAL,8.9760,24.7067,2.9454,-181.8011,1.9067,181.5481,0.4479,0.6763,nan
152.732000,0.0006,INERTIAL,8.9760,24.7067,2.9448,-181.8066,1.9064,181.5481,0.4479,0.6763,nan
152.736000,0.0006,INERTIAL,8.9760,24.7067,2.9442,-181.8121,1.9061,181.5481,0.4479,0.6763,nan
152.740000,0.0006,INERTIAL,8.9760,24.7067,2.9435,-181.8176,1.9058,181.5481,0.4479,0.6763,nan
152.748000,0.0006,INERTIAL,8.9760,24.7067,2.9423,-181.8285,1.9052,181.5757,0.4443,0.6746,nan
152.752000,0.0006,INERTIAL,8.9790,24.7150,2.9417,-181.8340,1.9049,181.5757,0.4443,0.6746,nan
152.756000,0.0006,INERTIAL,8.9790,24.7150,2.9420,-181.8398,1.9047,181.5757,0.4443,0.6746,nan
152.760000,0.0006,INERTIAL,8.9790,24.7150,2.9414,-181.8453,1.9044,181.5757,0.4443,0.6746,nan
152.768000,0.0006,INERTIAL,8.9790,24.7150,2.9402,-181.8563,1.9039,181.6032,0.4407,0.6729,nan
152.772000,0.0006,INERTIAL,8.9790,24.7150,2.9396,-181.8618,1.9036,181.6032,0.4407,0.6729,nan
152.776000,0.0006,INERTIAL,8.9790,24.7150,2.9389,-181.8673,1.9033,181.6032,0.4407,0.6729,nan
152.780000,0.0006,INERTIAL,8.9790,24.7150,2.9383,-181.8728,1.9030,181.6308,0.4370,0.6712,nan
152.788000,0.0006,INERTIAL,8.9790,24.7150,2.9371,-181.8837,1.9024,181.6308,0.4370,0.6712,nan
152.792000,0.0006,INERTIAL,8.9790,24.7150,2.9365,-181.8892,1.9021,181.6308,0.4370,0.6712,nan
152.796000,0.0006,INERTIAL,8.9790,24.7150,2.9368,-181.8953,1.9018,181.6308,0.4370,0.6712,nan
152.800000,0.0006,INERTIAL,8.9828,24.7257,2.9362,-181.9008,1.9016,181.6583,0.4332,0.6696,nan
152.808000,0.0006,INERTIAL,8.9828,24.7257,2.9349,-181.9118,1.9010,181.6583,0.4332,0.6696,nan
152.812000,0.0006,INERTIAL,8.9828,24.7257,2.9343,-181.9173,1.9007,181.6583,0.4332,0.6696,nan
152.816000,0.0006,INERTIAL,8.9828,24.7257,2.9336,-181.9228,1.9004,181.6583,0.4332,0.6696,nan
152.820000,0.0006,INERTIAL,8.9828,24.7257,2.9330,-181.9283,1.9002,181.6859,0.4295,0.6680,nan
152.828000,0.0006,INERTIAL,8.9828,24.7257,2.9317,-181.9392,1.8996,181.6859,0.4295,0.6680,nan
152.832000,0.0006,INERTIAL,8.9828,24.7257,2.9311,-181.9447,1.8994,181.6859,0.4295,0.6680,nan
152.836000,0.0006,INERTIAL,8.9828,24.7257,2.9304,-181.9502,1.8991,181.6859,0.4295,0.6680,nan
152.840000,0.0006,INERTIAL,8.9828,24.7257,2.9298,-181.9558,1.8988,181.7135,0.4256,0.6665,nan
152.848000,0.0006,INERTIAL,8.9828,24.7257,2.9311,-181.9673,1.8981,181.7135,0.4256,0.6665,nan
152.852000,0.0106,INERTIAL,8.9864,24.7355,2.9304,-181.9728,1.8979,181.7135,0.4256,0.6665,nan
152.856000,0.0106,INERTIAL,8.9864,24.7355,2.9298,-181.9783,1.8976,181.7135,0.4256,0.6665,nan
152.860000,0.0106,INERTIAL,8.9864,24.7355,2.9291,-181.9838,1.8973,181.7410,0.4218,0.6649,nan
152.868000,0.0106,INERTIAL,8.9864,24.7355,2.9278,-181.9948,1.8968,181.7410,0.4218,0.6649,nan
152.872000,0.0106,INERTIAL,8.9864,24.7355,2.9271,-182.0003,1.8966,181.7410,0.4218,0.6649,nan
152.876000,0.0106,INERTIAL,8.9864,24.7355,2.9265,-182.0058,1.8963,181.7410,0.4218,0.6649,nan
152.880000,0.0106,INERTIAL,8.9864,24.7355,2.9258,-182.0113,1.8961,181.7686,0.4179,0.6635,nan
152.888000,0.0106,INERTIAL,8.9864,24.7355,2.9245,-182.0223,1.8956,181.7686,0.4179,0.6635,nan
152.892000,0.0106,INERTIAL,8.9864,24.7355,2.9238,-182.0277,1.8953,181.7686,0.4179,0.6635,nan
152.896000,0.0106,INERTIAL,8.9864,24.7355,2.9248,-182.0337,1.8950,181.7686,0.4179,0.6635,nan
152.900000,0.0056,INERTIAL,8.9897,24.7447,2.9241,-182.0392,1.8947,181.7961,0.4139,0.6620,nan
152.908000,0.0056,INERTIAL,8.9897,24.7447,2.9228,-182.0502,1.8943,181.7961,0.4139,0.6620,nan
152.912000,0.0056,INERTIAL,8.9897,24.7447,2.9221,-182.0557,1.8940,181.7961,0.4139,0.6620,nan
152.916000,0.0056,INERTIAL,8.9897,24.7447,2.9214,-182.0612,1.8938,181.7961,0.4139,0.6620,nan
152.920000,0.0056,INERTIAL,8.9897,24.7447,2.9208,-182.0666,1.8935,181.8237,0.4100,0.6606,nan
152.928000,0.0056,INERTIAL,8.9897,24.7447,2.9194,-182.0776,1.8931,181.8237,0.4100,0.6606,nan
152.932000,0.0056,INERTIAL,8.9897,24.7447,2.9187,-182.0831,1.8928,181.8237,0.4100,0.6606,nan
152.936000,0.0056,INERTIAL,8.9897,24.7447,2.9180,-182.0886,1.8926,181.8237,0.4100,0.6606,nan
152.940000,0.0056,INERTIAL,8.9897,24.7447,2.9173,-182.0941,1.8924,181.8513,0.4059,0.6592,nan
152.948000,0.0056,INERTIAL,8.9897,24.7447,2.9160,-182.1051,1.8919,181.8513,0.4059,0.6592,nan
152.952000,0.0056,INERTIAL,8.9933,24.7545,2.9153,-182.1106,1.8917,181.8513,0.4059,0.6592,nan
152.956000,0.0056,INERTIAL,8.9933,24.7545,2.9172,-182.1174,1.8913,181.8513,0.4059,0.6592,nan
152.960000,0.0056,INERTIAL,8.9933,24.7545,2.9165,-182.1229,1.8911,181.8788,0.4019,0.6578,nan
152.968000,0.0056,INERTIAL,8.9933,24.7545,2.9152,-182.1338,1.8906,181.8788,0.4019,0.6578,nan
152.972000,0.0056,INERTIAL,8.9933,24.7545,2.9145,-182.1393,1.8904,181.8788,0.4019,0.6578,nan
152.976000,0.0056,INERTIAL,8.9933,24.7545,2.9138,-182.1448,1.8902,181.8788,0.4019,0.6578,nan
152.980000,0.0056,INERTIAL,8.9933,24.7545,2.9131,-182.1503,1.8900,181.9064,0.3978,0.6565,nan
152.988000,0.0056,INERTIAL,8.9933,24.7545,2.9116,-182.1613,1.8895,181.9064,0.3978,0.6565,nan
152.992000,0.0056,INERTIAL,8.9933,24.7545,2.9162,-182.1661,1.8897,181.9064,0.3978,0.6565,nan
152.996000,0.0056,INERTIAL,8.9933,24.7545,2.9182,-182.1720,1.8895,181.9064,0.3978,0.6565,nan
153.000000,0.0006,INERTIAL,8.9966,24.7636,2.9174,-182.1775,1.8893,181.9340,0.3936,0.6552,nan
153.008000,0.0006,INERTIAL,8.9966,24.7636,2.9160,-182.1885,1.8889,181.9340,0.3936,0.6552,nan
153.012000,0.0006,INERTIAL,8.9966,24.7636,2.9153,-182.1940,1.8887,181.9340,0.3936,0.6552,nan
153.016000,0.0006,INERTIAL,8.9966,24.7636,2.9146,-182.1995,1.8884,181.9340,0.3936,0.6552,nan
153.020000,0.0006,INERTIAL,8.9966,24.7636,2.9139,-182.2050,1.8882,181.9615,0.3894,0.6540,nan
153.028000,0.0006,INERTIAL,8.9966,24.7636,2.9125,-182.2160,1.8878,181.9615,0.3894,0.6540,nan
153.032000,0.0006,INERTIAL,8.9966,24.7636,2.9117,-182.2215,1.8876,181.9615,0.3894,0.6540,nan
153.036000,0.0006,INERTIAL,8.9966,24.7636,2.9110,-182.2270,1.8874,181.9615,0.3894,0.6540,nan
153.040000,0.0006,INERTIAL,8.9966,24.7636,2.9103,-182.2325,1.8872,181.9891,0.3852,0.6528,nan
153.048000,0.0006,INERTIAL,8.9966,24.7636,2.9088,-182.2435,1.8869,181.9891,0.3852,0.6528,nan
153.052000,0.0006,INERTIAL,9.0002,24.7734,2.9082,-182.2493,1.8867,181.9891,0.3852,0.6528,nan
153.056000,0.0006,INERTIAL,9.0002,24.7734,2.9100,-182.2552,1.8865,181.9891,0.3852,0.6528,nan
153.060000,0.0006,INERTIAL,9.0002,24.7734,2.9092,-182.2607,1.8864,182.0167,0.3810,0.6516,nan
153.068000,0.0006,INERTIAL,9.0002,24.7734,2.9078,-182.2717,1.8860,182.0167,0.3810,0.6516,nan
153.072000,0.0006,INERTIAL,9.0002,24.7734,2.9070,-182.2772,1.8858,182.0167,0.3810,0.6516,nan
153.076000,0.0006,INERTIAL,9.0002,24.7734,2.9063,-182.2827,1.8856,182.0167,0.3810,0.6516,nan
153.080000,0.0006,INERTIAL,9.0002,24.7734,2.9056,-182.2882,1.8854,182.0442,0.3767,0.6505,nan
153.088000,0.0006,INERTIAL,9.0002,24.7734,2.9041,-182.2992,1.8851,182.0442,0.3767,0.6505,nan
153.092000,0.0006,INERTIAL,9.0002,24.7734,2.9034,-182.3047,1.8849,182.0442,0.3767,0.6505,nan
153.096000,0.0006,INERTIAL,9.0002,24.7734,2.9051,-182.3106,1.8847,182.0442,0.3767,0.6505,nan
153.100000,0.0006,INERTIAL,9.0035,24.7826,2.9044,-182.3161,1.8845,182.0718,0.3723,0.6494,nan
153.108000,0.0006,INERTIAL,9.0035,24.7826,2.9029,-182.3271,1.8842,182.0718,0.3723,0.6494,nan
153.112000,0.0006,INERTIAL,9.0035,24.7826,2.9021,-182.3326,1.8840,182.0718,0.3723,0.6494,nan
153.116000,0.0006,INERTIAL,9.0035,24.7826,2.9014,-182.3381,1.8839,182.0718,0.3723,0.6494,nan
153.120000,0.0006,INERTIAL,9.0035,24.7826,2.9006,-182.3436,1.8837,182.0994,0.3680,0.6484,nan
153.128000,0.0006,INERTIAL,9.0035,24.7826,2.8991,-182.3546,1.8834,182.0994,0.3680,0.6484,nan
153.132000,0.0006,INERTIAL,9.0035,24.7826,2.8984,-182.3601,1.8832,182.0994,0.3680,0.6484,nan
153.136000,0.0006,INERTIAL,9.0035,24.7826,2.9008,-182.3667,1.8830,182.0994,0.3680,0.6484,nan
153.140000,0.0006,INERTIAL,9.0035,24.7826,2.9001,-182.3722,1.8829,182.1270,0.3636,0.6473,nan
153.148000,0.0006,INERTIAL,9.0035,24.7826,2.8985,-182.3832,1.8825,182.1270,0.3636,0.6473,nan
153.152000,0.0406,INERTIAL,9.0071,24.7925,2.8978,-182.3887,1.8824,182.1270,0.3636,0.6473,nan
153.156000,0.0406,INERTIAL,9.0071,24.7925,2.8970,-182.3942,1.8822,182.1270,0.3636,0.6473,nan
153.160000,0.0406,INERTIAL,9.0071,24.7925,2.8963,-182.3997,1.8821,182.1545,0.3591,0.6464,nan
153.168000,0.0406,INERTIAL,9.0071,24.7925,2.8947,-182.4107,1.8818,182.1545,0.3591,0.6464,nan
153.172000,0.0406,INERTIAL,9.0071,24.7925,2.8940,-182.4162,1.8816,182.1545,0.3591,0.6464,nan
153.176000,0.0406,INERTIAL,9.0071,24.7925,2.8932,-182.4217,1.8815,182.1545,0.3591,0.6464,nan
153.180000,0.0406,INERTIAL,9.0071,24.7925,2.8924,-182.4272,1.8814,182.1821,0.3547,0.6454,nan
153.188000,0.0406,INERTIAL,9.0071,24.7925,2.8909,-182.4382,1.8811,182.1821,0.3547,0.6454,nan
153.192000,0.0406,INERTIAL,9.0071,24.7925,2.8912,-182.4436,1.8806,182.1821,0.3547,0.6454,nan
153.196000,0.0406,INERTIAL,9.0071,24.7925,2.8937,-182.4496,1.8802,182.1821,0.3547,0.6454,nan
153.200000,0.0006,INERTIAL,9.0104,24.8016,2.8929,-182.4551,1.8801,182.2097,0.3502,0.6445,nan
153.208000,0.0006,INERTIAL,9.0104,24.8016,2.8913,-182.4661,1.8798,182.2097,0.3502,0.6445,nan
153.212000,0.0006,INERTIAL,9.0104,24.8016,2.8905,-182.4716,1.8797,182.2097,0.3502,0.6445,nan
153.216000,0.0006,INERTIAL,9.0104,24.8016,2.8898,-182.4771,1.8795,182.2097,0.3502,0.6445,nan
153.220000,0.0006,INERTIAL,9.0104,24.8016,2.8890,-182.4826,1.8794,182.2372,0.3456,0.6437,nan
153.228000,0.0006,INERTIAL,9.0104,24.8016,2.8874,-182.4936,1.8792,182.2372,0.3456,0.6437,nan
153.232000,0.0006,INERTIAL,9.0104,24.8016,2.8866,-182.4991,1.8790,182.2372,0.3456,0.6437,nan
153.236000,0.0006,INERTIAL,9.0104,24.8016,2.8858,-182.5046,1.8789,182.2372,0.3456,0.6437,nan
153.240000,0.0006,INERTIAL,9.0104,24.8016,2.8850,-182.5101,1.8788,182.2648,0.3410,0.6429,nan
153.248000,0.0006,INERTIAL,9.0104,24.8016,2.8868,-182.5216,1.8783,182.2648,0.3410,0.6429,nan
153.252000,0.0006,INERTIAL,9.0140,24.8115,2.8860,-182.5271,1.8782,182.2648,0.3410,0.6429,nan
153.256000,0.0006,INERTIAL,9.0140,24.8115,2.8852,-182.5326,1.8781,182.2648,0.3410,0.6429,nan
153.260000,0.0006,INERTIAL,9.0140,24.8115,2.8844,-182.5381,1.8780,182.2924,0.3364,0.6421,nan
153.268000,0.0006,INERTIAL,9.0140,24.8115,2.8828,-182.5492,1.8777,182.2924,0.3364,0.6421,nan
153.272000,0.0006,INERTIAL,9.0140,24.8115,2.8820,-182.5547,1.8776,182.2924,0.3364,0.6421,nan
153.276000,0.0006,INERTIAL,9.0140,24.8115,2.8812,-182.5602,1.8775,182.2924,0.3364,0.6421,nan
153.280000,0.0006,INERTIAL,9.0140,24.8115,2.8804,-182.5657,1.8774,182.3200,0.3318,0.6414,nan
